Database Name,URL,Script File,Status,Timestamp
2,ACM Digital Library,https://dl.acm.org/,Script file not found,2025-05-26 10:47:37
3,ACS Publications,https://pubs.acs.org/journal/accacs,Script file not found,2025-05-26 10:47:37
4,American Institute of Physics (AIP),https://pubs.aip.org/aip,Script file not found,2025-05-26 10:47:37
5,American So. of Mech. Engg. (ASME),https://asmedigitalcollection.asme.org/,Script file not found,2025-05-26 10:47:37
6,APA PsycArticles,https://psycnet.apa.org/search,Script file not found,2025-05-26 10:47:37
7,ARTSTOR,https://www.jstor.org/action/doBasicSearch?Query=art&efqs=eyJjdHkiOlsiWTI5dWRISnBZblYwWldSZmFXMWhaMlZ6IiwiWTI5dWRISnBZblYwWldSZmNHRnViM0poYldGeiJdfQ%3D%3D&image_search_referrer=global&acc=off&searchkey=1747719859883&so=rel,Script file not found,2025-05-26 10:47:37
8,BIS Standard,https://standards.bsbedge.com/dashboard,Script file not found,2025-05-26 10:47:37
9,Cambridge Uni.Press (15 Jo.) ,https://www.cambridge.org/core/publications/journals#,Script file not found,2025-05-26 10:47:37
10,EBSCO Business Source Ultimate,https://research.ebsco.com/c/el46ki/search,Script file not found,2025-05-26 10:47:37
11,Economic Outlook,https://economicoutlook.cmie.com/,Script file not found,2025-05-26 10:47:37
12,EPWRF,https://epwrfits.in/,Script file not found,2025-05-26 10:47:37
13,IEEE Xplore Digital Library,https://ieeexplore.ieee.org/Xplore/home.jsp,Script file not found,2025-05-26 10:47:37
14,Industry Outlook,https://industryoutlook.cmie.com/,Script file not found,2025-05-26 10:47:37
15,JSTOR,https://www.jstor.org/,Script file not found,2025-05-26 10:47:37
16,MathScinet,https://mathscinet.ams.org/mathscinet/publications-search,Script file not found,2025-05-26 10:47:37
17,Prime Infobase,https://www.primeinfobase.com/myaccount.aspx,Script file not found,2025-05-26 10:47:37
18,Project Euclid Prime Collection,https://projecteuclid.org/,Script file not found,2025-05-26 10:47:37
19,Project Muse,https://muse.jhu.edu/,Script file not found,2025-05-26 10:47:37
20,ProQuest E-Books Central,https://ebookcentral.proquest.com/lib/ahduniin/home.action,Script file not found,2025-05-26 10:47:37
21,Sage Journals collection ,https://journals.sagepub.com/home,Script file not found,2025-05-26 10:47:37
22,Science Direct,https://www.sciencedirect.com/,Script file not found,2025-05-26 10:47:37
23,Scopus,https://www.scopus.com/search/form.uri?display=basic#basic,Script file not found,2025-05-26 10:47:37
24,States of India,https://statesofindia.cmie.com/,Script file not found,2025-05-26 10:47:37
25,Wiley Management Journals Collection,https://onlinelibrary.wiley.com/,Script file not found,2025-05-26 10:47:37
26,Wiley Online Books,https://onlinelibrary.wiley.com/,Script file not found,2025-05-26 10:47:37
27,Venture Intelligence PE/VC,https://www.ventureintelligence.com/dashboard,Script file not found,2025-05-26 10:47:37
28,Press reader ,https://www.pressreader.com/,Script file not found,2025-05-26 10:47:37
29,Ethics : an International Journal of Social Political and Legal Philosophy,https://www.journals.uchicago.edu/loi/et,Script file not found,2025-05-26 10:47:37
30,Psychological Studies (Electronic),https://link.springer.com/journal/12646/volumes-and-issues,Script file not found,2025-05-26 10:47:37
31,Health Promotion International,https://www.jstor.org/journal/healprominte,Script file not found,2025-05-26 10:47:37
32,Heritage and Society,https://www.tandfonline.com/loi/yhso20,Script file not found,2025-05-26 10:47:37
33,International Journal of Number Theory,https://www.worldscientific.com/worldscinet/ijnt?srsltid=AfmBOopRYimEuwWCgVrwQBM0YAp5MhM3-ZC7QPyiarr9GcDOlr-bYUU_,Script file not found,2025-05-26 10:47:37
34,International Journal of Heritage and Studies,https://www.tandfonline.com/loi/rjhs20,Script file not found,2025-05-26 10:47:37
35,Journal of Financial and Quantitative Analysis,https://www.cambridge.org/core/journals/journal-of-financial-and-quantitative-analysis/all-issues,Script file not found,2025-05-26 10:47:37
36,Journal of Political Economy,https://www.journals.uchicago.edu/loi/jpe,Script file not found,2025-05-26 10:47:37
37,Journal of the Academy of Marketing Science,https://link.springer.com/journal/11747/volumes-and-issues,Script file not found,2025-05-26 10:47:37
38,Review of Accounting Studies,https://link.springer.com/journal/11142/volumes-and-issues,Script file not found,2025-05-26 10:47:37
39,The Review of Economic Studies,https://www.jstor.org/journal/revieconstud,Script file not found,2025-05-26 10:47:37
40,Journal of Business Venturing,https://www.sciencedirect.com/journal/journal-of-business-venturing,Script file not found,2025-05-26 10:47:37
41,Journal of International Business Studies,https://www.jstor.org/journal/jintebusistud,Script file not found,2025-05-26 10:47:37
